,open,high,low,close,volume,adj_close
2026-03-31,198.05,204.0,196.41,203.43,42318748,203.43
2026-04-01,207.585,213.83,205.84,210.21,40835794,210.21
2026-04-02,204.05,217.78,200.62,217.5,38463484,217.5
2026-04-06,219.28,226.31,217.73,220.18,30786420,220.18
2026-04-07,218.255,222.0984,215.375,221.53,26483009,221.53
2026-04-08,232.12,234.0,227.09,231.82,35496362,231.82
2026-04-09,233.014,237.1,230.9101,236.64,27126209,236.64
2026-04-10,239.0,249.58,238.96,245.04,36477243,245.04
2026-04-13,245.025,247.33,242.03,246.83,22781787,246.83
2026-04-14,249.79,255.46,245.7,255.07,25733227,255.07
2026-04-15,254.96,258.18,251.85,258.12,24695184,258.12
2026-04-16,264.99,279.34,261.51,278.26,64850772,278.26
2026-04-17,281.0,281.05,274.14,278.39,35519852,278.39
2026-04-20,280.6,287.61,272.0,274.95,34833859,274.95
2026-04-21,277.33,286.2,276.62,284.49,38950875,284.49
2026-04-22,291.215,304.25,286.14,303.46,49054237,303.46
2026-04-23,302.01,310.22,299.76,305.33,45619726,305.33
2026-04-24,336.755,352.99,334.54,347.81,81616660,347.81
2026-04-27,346.32,349.21,328.81,334.63,50585307,334.63
2026-04-28,311.86,327.5,310.0,323.21,43002479,323.21
2026-04-29,326.58,340.17,318.86,337.11,44704367,337.11
2026-04-30,341.355,354.96,332.6,354.49,42115325,354.49
2026-05-01,351.87,362.79,349.25,360.54,34279169,360.54
2026-05-04,360.31,361.85,338.7,341.54,42000243,341.54
2026-05-05,351.51,359.5716,344.88,355.26,64235117,355.26
2026-05-06,409.49,430.6,402.04,421.39,87732167,421.39
2026-05-07,417.07,421.71,401.08,408.46,44885481,408.46
2026-05-08,418.59,456.29,418.29,455.19,58134868,455.19
2026-05-11,460.55,469.215,450.88,458.79,46085390,458.79
2026-05-12,449.25,458.8,426.11,448.29,39140061,448.29
2026-05-13,457.035,459.5,432.65,445.5,30423354,445.5
2026-05-14,440.6,453.31,435.68,449.7,26113570,449.7
2026-05-15,433.34,439.0,423.3616,424.1,29131579,424.1
2026-05-18,429.5,438.8,410.71,420.99,28432130,420.99
2026-05-19,412.6,428.75,393.36,414.05,38756913,414.05
2026-05-20,428.04,449.3899,426.05,447.58,35262889,447.58
2026-05-21,441.99,451.2,431.6,449.59,27251983,449.59
2026-05-22,469.84,481.41,461.71,467.51,34758602,467.51
2026-05-26,484.74,506.96,480.23,503.89,38473784,503.89
2026-05-27,508.0,510.21,486.6603,495.54,27589331,495.54
2026-05-28,499.0,527.1999,493.52,518.09,31438519,518.09
2026-05-29,520.8,522.0,503.43,516.1,30803236,516.1
2026-06-01,500.16,517.5,486.8,510.13,33309248,510.13
2026-06-02,506.3,522.49,501.22,521.54,24293209,521.54
2026-06-03,533.75,546.44,524.3001,542.52,29411149,542.52
2026-06-04,514.75,532.19,499.8701,523.2,29109999,523.2
2026-06-05,499.525,505.62,463.95,466.38,46900606,466.38
2026-06-08,485.0,494.97,477.71,490.33,25158813,490.33
2026-06-09,502.75,505.0,437.23,475.505,37799812,475.505
2026-06-10,467.97,477.4499,448.33,452.4,27777399,452.4
2026-06-11,461.6,490.46,458.02,488.45,30463082,488.45
2026-06-12,499.685,521.71,494.0,511.57,31618462,511.57
2026-06-15,535.75,558.37,530.5,547.26,33482425,547.26
2026-06-16,546.89,548.95,507.25,507.29,28411694,507.29
2026-06-17,529.655,532.5,507.3008,512.48,27085340,512.48
2026-06-18,531.58,539.69,526.315,537.37,43805645,537.37
2026-06-22,545.5,562.9899,535.7101,551.63,25983245,551.63
2026-06-23,509.08,528.489,506.81,519.85,30196780,519.85
2026-06-24,520.82,524.96,503.5,519.74,26548270,519.74
2026-06-25,543.93,550.88,507.0,532.57,27115339,532.57
2026-06-26,519.795,525.11,502.61,521.58,52705137,521.58
2026-06-29,522.84,542.19,495.35,539.49,26671016,539.49
2026-06-30,545.57,584.73,545.565,580.91,34265393,580.91
